timestamp,000D6F0002906FA7,000D6F0002907BA2,000D6F0002907BC8,000D6F0002907BDF,000D6F0002907BF5,000D6F0002907C89,000D6F0002908150,000D6F0002908162,000D6F00029C506A
1413158258.242022,0.0,0.0,0.0,0.0,68.71161379988715,0.0,0.0,2.263074123572381,0.0
1413158259.245971,0.0,0.0,0.0,0.0,68.71161379988715,0.0,0.0,0.0,0.0
1413158260.245336,0.0,0.0,2.2675751981909307,0.0,66.56925159177075,0.0,0.0,2.263074123572381,0.0
1413158261.244471,0.0,0.0,0.0,0.0,68.71161379988715,0.0,0.0,2.263074123572381,0.0
1413158262.244514,0.0,0.0,0.0,0.0,66.56925159177075,0.0,0.0,2.263074123572381,0.0
1413158263.260672,0.0,0.0,0.0,0.0,68.71161379988715,0.0,0.0,2.263074123572381,0.0
1413158264.248898,0.0,0.0,0.0,0.0,66.56925159177075,0.0,0.0,2.263074123572381,0.0
1413158265.721122,2.2503208881591337,0.0,0.0,0.0,68.71161379988715,0.0,0.0,2.263074123572381,0
1413158266.881966,0.0,0.0,2.2675751981909307,0,68.71161379988715,0.0,0.0,2.263074123572381,0
1413158268.050369,0.0,0.0,0.0,0,66.56925159177075,0.0,0.0,0.0,0
1413158269.208243,0.0,0.0,0.0,0,68.71161379988715,2.3664592330029803,0.0,2.263074123572381,0
1413158270.302681,0.0,0.0,0.0,0,68.71161379988715,0.0,0,2.263074123572381,0
1413158271.402784,0.0,0.0,0.0,0,66.56925159177075,0.0,0,2.263074123572381,0
1413158272.473734,0.0,0.0,0.0,0,68.71161379988715,0.0,0,2.263074123572381,0
1413158273.515841,0.0,0.0,2.2675751981909307,0,66.56925159177075,0.0,0,2.263074123572381,0.0
1413158274.557125,0.0,0.0,0.0,0.0,68.71161379988715,0.0,0,2.263074123572381,0.0
1413158275.560032,0.0,0.0,0.0,0.0,66.56925159177075,0.0,0,0.0,0.0
1413158276.606197,0.0,0.0,0.0,0.0,68.71161379988715,0.0,0,2.263074123572381,0.0
1413158277.262974,0.0,0.0,0.0,0.0,66.56925159177075,0.0,0.0,2.263074123572381,0.0
1413158278.208433,0.0,0.0,0.0,0.0,68.71161379988715,0.0,0.0,2.263074123572381,0.0
1413158279.211085,0.0,0.0,2.2675751981909307,0.0,66.56925159177075,0.0,0.0,2.263074123572381,0.0
1413158280.207187,2.2503208881591337,0.0,0.0,0.0,68.71161379988715,0.0,0.0,2.263074123572381,0.0
1413158281.208307,0.0,0.0,0.0,0.0,66.56925159177075,0.0,0.0,2.263074123572381,0.0
1413158282.213981,0.0,0.0,0.0,0.0,68.71161379988715,2.3664592330029803,0.0,2.263074123572381,0.0
1413158283.21348,0.0,0.0,0.0,0.0,68.71161379988715,0.0,0.0,2.263074123572381,0.0
1413158284.207485,0.0,0.0,0.0,0.0,66.56925159177075,0.0,0.0,0.0,0.0
1413158285.216586,0.0,0.0,0.0,0.0,68.71161379988715,0.0,0.0,2.263074123572381,0.0
1413158286.221782,0.0,0.0,2.2675751981909307,0.0,66.56925159177075,0.0,0.0,2.263074123572381,0.0
1413158287.225763,0.0,0.0,0.0,0.0,68.71161379988715,0.0,0.0,2.263074123572381,0.0
1413158288.22361,0.0,0.0,0.0,0.0,66.56925159177075,0.0,0.0,2.263074123572381,0.0
1413158289.247734,0.0,0.0,0.0,0.0,68.71161379988715,0.0,0.0,2.263074123572381,0.0
1413158290.223952,0.0,0.0,0.0,0.0,66.56925159177075,0.0,0.0,2.263074123572381,0.0
1413158291.704566,0.0,0.0,0.0,0,68.71161379988715,0.0,0.0,2.263074123572381,0.0
1413158292.766524,0.0,0.0,0.0,0,68.71161379988715,0.0,0.0,2.263074123572381,0.0
1413158293.946348,0.0,0.0,2.2675751981909307,0,68.71161379988715,0.0,0.0,0.0,0
1413158295.039818,0.0,0.0,0.0,0,66.56925159177075,2.3664592330029803,0,2.263074123572381,0
1413158296.13691,2.2503208881591337,0.0,0.0,0,68.71161379988715,0.0,0,2.263074123572381,0
1413158297.212948,0.0,0.0,0.0,0,66.56925159177075,0.0,0,2.263074123572381,0
1413158298.285903,0.0,0.0,0.0,0,68.71161379988715,0.0,0,2.263074123572381,0
1413158299.391092,0.0,0.0,2.2675751981909307,0.0,66.56925159177075,0.0,0,2.263074123572381,0
1413158300.452223,0.0,0.0,0.0,0.0,68.71161379988715,0.0,0,2.263074123572381,0
1413158301.486307,0.0,0.0,0.0,0.0,66.56925159177075,0.0,0,0.0,0.0
1413158302.153248,0.0,0.0,0.0,0.0,68.71161379988715,0.0,0.0,2.263074123572381,0.0
1413158303.088536,0.0,0.0,0.0,0.0,66.56925159177075,0.0,0.0,2.263074123572381,0.0
1413158304.091216,0.0,0.0,0.0,0.0,68.71161379988715,0.0,0.0,2.263074123572381,0.0
1413158305.094175,0.0,0.0,2.2675751981909307,0.0,66.56925159177075,0.0,0.0,2.263074123572381,0.0
1413158306.08945,0.0,0.0,0.0,0.0,68.71161379988715,2.3664592330029803,0.0,2.263074123572381,0.0
1413158307.09291,0.0,0.0,0.0,0.0,66.56925159177075,0.0,0.0,2.263074123572381,0.0
1413158308.533916,0.0,0,0.0,0.0,68.71161379988715,0.0,0.0,2.263074123572381,0.0
1413158309.588115,0.0,0,0.0,0.0,66.56925159177075,0.0,0.0,2.263074123572381,0.0
1413158310.624191,0.0,0,0.0,0.0,68.71161379988715,0.0,0.0,0.0,0.0
1413158311.662093,0.0,0,2.2675751981909307,0.0,68.71161379988715,0.0,0.0,2.263074123572381,0.0
1413158312.695285,2.2503208881591337,0,0.0,0.0,66.56925159177075,0.0,0.0,2.263074123572381,0.0
1413158313.744351,0.0,0,0.0,0.0,68.71161379988715,0.0,0.0,2.263074123572381,0.0
1413158314.789607,0.0,0,0.0,0.0,68.71161379988715,0.0,0.0,2.263074123572381,0.0
1413158315.845013,0.0,0.0,0.0,0.0,66.56925159177075,0.0,0,2.263074123572381,0.0
1413158316.887641,0.0,0.0,0.0,0.0,68.71161379988715,0.0,0,2.263074123572381,0.0
1413158317.927357,0.0,0.0,0.0,0.0,66.56925159177075,0.0,0,2.263074123572381,0.0
1413158318.960099,0.0,0.0,2.2675751981909307,0.0,68.71161379988715,2.3664592330029803,0,0.0,0.0
1413158319.997559,0.0,0.0,0.0,0,66.56925159177075,0.0,0,2.263074123572381,0.0
1413158321.083912,0.0,0.0,0.0,0,68.71161379988715,0.0,0,2.263074123572381,0.0
1413158322.130041,0.0,0.0,0.0,0,66.56925159177075,0.0,0,2.263074123572381,0.0
1413158323.163206,0.0,0.0,0.0,0,68.71161379988715,0.0,0.0,2.263074123572381,0.0
1413158324.327698,0.0,0.0,0.0,0,66.56925159177075,0.0,0.0,2.263074123572381,0
1413158325.50539,0.0,0.0,0.0,0,68.71161379988715,0.0,0.0,2.263074123572381,0
1413158326.685764,2.2503208881591337,0.0,0.0,0,66.56925159177075,0.0,0.0,2.263074123572381,0
1413158327.762517,0.0,0.0,0.0,0.0,68.71161379988715,0.0,0.0,0.0,0
1413158328.853754,0.0,0.0,0.0,0.0,68.71161379988715,0.0,0.0,2.263074123572381,0
1413158329.861209,0.0,0.0,0.0,0.0,66.56925159177075,0.0,0.0,2.263074123572381,0
1413158330.94701,0.0,0.0,0.0,0.0,68.71161379988715,0.0,0.0,2.263074123572381,0
1413158331.543753,0.0,0.0,2.2675751981909307,0.0,66.56925159177075,2.3664592330029803,0.0,2.263074123572381,0.0
1413158332.610646,0.0,0.0,0.0,0.0,68.71161379988715,0.0,0.0,2.263074123572381,0.0
1413158333.56523,0.0,0.0,0.0,0.0,66.56925159177075,0.0,0.0,2.263074123572381,0.0
1413158334.551715,0.0,0.0,0.0,0.0,68.71161379988715,0.0,0.0,2.263074123572381,0.0
1413158336.004062,0.0,0.0,0.0,0.0,68.71161379988715,0.0,0,2.263074123572381,0.0
1413158337.04209,0.0,0.0,0.0,0.0,66.56925159177075,0.0,0,2.263074123572381,0.0
1413158338.086478,0.0,0.0,2.2675751981909307,0.0,68.71161379988715,0.0,0,2.263074123572381,0.0
1413158339.112694,0.0,0.0,0.0,0.0,66.56925159177075,0.0,0,2.263074123572381,0.0
1413158340.149853,0.0,0.0,0.0,0.0,68.71161379988715,0.0,0,2.263074123572381,0.0
1413158341.202491,0.0,0.0,0.0,0.0,66.56925159177075,0.0,0,2.263074123572381,0.0
1413158342.250872,0.0,0.0,0.0,0.0,68.71161379988715,0.0,0,2.263074123572381,0.0
1413158343.115944,0.0,0.0,2.2675751981909307,0.0,66.56925159177075,2.3664592330029803,0.0,0.0,0.0
1413158343.857851,2.2503208881591337,0.0,0.0,0.0,68.71161379988715,0.0,0.0,2.263074123572381,0.0
1413158345.312095,0.0,0.0,0.0,0,66.56925159177075,0.0,0.0,2.263074123572381,0.0
1413158346.381073,0.0,0.0,0.0,0,68.71161379988715,0.0,0.0,2.263074123572381,0.0
1413158347.437145,0.0,0.0,0.0,0,66.56925159177075,0.0,0.0,2.263074123572381,0.0
1413158348.522431,0.0,0.0,0.0,0,68.71161379988715,0.0,0.0,2.263074123572381,0.0
1413158349.60549,0.0,0.0,0.0,0,66.56925159177075,0.0,0.0,2.263074123572381,0.0
1413158350.675358,0.0,0.0,2.2675751981909307,0,68.71161379988715,0.0,0.0,2.263074123572381,0.0
1413158351.738397,0.0,0.0,0.0,0.0,66.56925159177075,0.0,0.0,0.0,0.0
1413158352.343441,0.0,0.0,0.0,0.0,66.56925159177075,0.0,0.0,2.263074123572381,0.0
1413158353.3487,0.0,0.0,0.0,0.0,68.71161379988715,0.0,0.0,2.263074123572381,0.0
1413158354.82603,0.0,0.0,0.0,0.0,66.56925159177075,0.0,0.0,2.263074123572381,0
1413158355.900075,0.0,0.0,0.0,0.0,68.71161379988715,0.0,0.0,2.263074123572381,0
1413158356.996032,0.0,0.0,2.2675751981909307,0.0,66.56925159177075,2.3664592330029803,0.0,2.263074123572381,0
1413158358.086396,0.0,0.0,0.0,0.0,68.71161379988715,0.0,0.0,2.263074123572381,0
1413158359.154724,2.2503208881591337,0.0,0.0,0.0,66.56925159177075,0.0,0,0.0,0
1413158360.205901,0.0,0.0,0.0,0.0,68.71161379988715,0.0,0,2.263074123572381,0
1413158361.272537,0.0,0.0,0.0,0.0,66.56925159177075,0.0,0,2.263074123572381,0
1413158362.300745,0.0,0.0,2.2675751981909307,0.0,68.71161379988715,0.0,0,2.263074123572381,0.0
1413158363.344289,0.0,0.0,0.0,0.0,66.56925159177075,0.0,0,2.263074123572381,0.0
1413158364.392863,0.0,0.0,0.0,0.0,68.71161379988715,0.0,0,2.263074123572381,0.0
1413158365.399988,0.0,0.0,0.0,0.0,66.56925159177075,0.0,0,2.263074123572381,0.0
1413158366.111975,0.0,0.0,0.0,0.0,68.71161379988715,0.0,0.0,2.263074123572381,0.0
1413158367.024621,0.0,0.0,0.0,0.0,66.56925159177075,0.0,0.0,0.0,0.0
1413158368.004999,0.0,0.0,0.0,0.0,68.71161379988715,2.3664592330029803,0.0,2.263074123572381,0.0
1413158369.008147,0.0,0.0,2.2675751981909307,0.0,66.56925159177075,0.0,0.0,2.263074123572381,0.0
1413158370.000108,0.0,0.0,0.0,0.0,68.71161379988715,0.0,0.0,2.263074123572381,0.0
1413158371.017345,0.0,0.0,0.0,0.0,66.56925159177075,0.0,0.0,2.263074123572381,0.0
1413158372.469302,2.2503208881591337,0.0,0.0,0,68.71161379988715,0.0,0.0,2.263074123572381,0.0
1413158373.520618,0.0,0.0,0.0,0,66.56925159177075,0.0,0.0,2.263074123572381,0.0
1413158374.617319,0.0,0.0,0.0,0,68.71161379988715,0.0,0.0,2.263074123572381,0.0
1413158375.696539,0.0,0.0,2.2675751981909307,0,66.56925159177075,0.0,0.0,2.263074123572381,0.0
1413158376.77189,0.0,0.0,0.0,0,68.71161379988715,0.0,0.0,0.0,0.0
1413158377.856978,0.0,0.0,0.0,0,68.71161379988715,0.0,0.0,2.263074123572381,0.0
1413158378.822238,0.0,0.0,0.0,0.0,66.56925159177075,0.0,0.0,2.263074123572381,0.0
1413158379.905163,0.0,0.0,0.0,0.0,68.71161379988715,2.3664592330029803,0,2.263074123572381,0.0
1413158380.933445,0.0,0.0,0.0,0.0,68.71161379988715,0.0,0,2.263074123572381,0.0
1413158381.975806,0.0,0.0,0.0,0.0,66.56925159177075,0.0,0,2.263074123572381,0.0
1413158383.035248,0.0,0.0,2.2675751981909307,0.0,68.71161379988715,0.0,0,2.263074123572381,0
1413158384.092601,0.0,0.0,0.0,0.0,66.56925159177075,0.0,0,2.263074123572381,0
1413158385.166283,0.0,0.0,0.0,0.0,68.71161379988715,0.0,0,0.0,0
1413158386.222788,0.0,0.0,0.0,0.0,66.56925159177075,0.0,0,2.263074123572381,0
1413158387.270735,2.2503208881591337,0.0,0.0,0.0,68.71161379988715,0.0,0.0,2.263074123572381,0
1413158388.344011,0.0,0.0,2.2675751981909307,0.0,66.56925159177075,0.0,0.0,2.263074123572381,0
1413158389.434737,0.0,0.0,0.0,0.0,68.71161379988715,0.0,0.0,2.263074123572381,0
1413158390.038923,0.0,0.0,0.0,0.0,66.56925159177075,2.3664592330029803,0.0,2.263074123572381,0.0
1413158391.039211,0.0,0.0,0.0,0.0,68.71161379988715,0.0,0.0,2.263074123572381,0.0
1413158392.048077,0.0,0.0,0.0,0.0,66.56925159177075,0.0,0.0,2.263074123572381,0.0
1413158393.048995,0.0,0.0,0.0,0.0,68.71161379988715,0.0,0.0,2.263074123572381,0.0
1413158394.049191,0.0,0.0,0.0,0.0,66.56925159177075,0.0,0.0,0.0,0.0
1413158395.042165,0.0,0.0,2.2675751981909307,0.0,68.71161379988715,0.0,0.0,2.263074123572381,0.0
1413158396.038542,0.0,0.0,0.0,0.0,66.56925159177075,0.0,0.0,2.263074123572381,0.0
1413158397.51131,0.0,0.0,0.0,0,68.71161379988715,0.0,0.0,2.263074123572381,0.0
1413158398.572721,0.0,0.0,0.0,0,66.56925159177075,0.0,0.0,2.263074123572381,0.0
1413158399.603858,0.0,0.0,0.0,0,68.71161379988715,0.0,0,2.263074123572381,0.0
1413158400.651765,0.0,0.0,0.0,0,66.56925159177075,0.0,0,2.263074123572381,0.0
1413158401.683686,0.0,0.0,0.0,0,68.71161379988715,2.3664592330029803,0,2.263074123572381,0.0
1413158402.716125,2.2503208881591337,0.0,2.2675751981909307,0,66.56925159177075,0.0,0,0.0,0.0
1413158403.760111,0.0,0.0,0.0,0,66.56925159177075,0.0,0,2.263074123572381,0.0
1413158404.789098,0.0,0,0.0,0.0,68.71161379988715,0.0,0,2.263074123572381,0.0
1413158405.822398,0.0,0,0.0,0.0,66.56925159177075,0.0,0,2.263074123572381,0.0
1413158406.857356,0.0,0,0.0,0.0,68.71161379988715,0.0,0.0,2.263074123572381,0.0
1413158407.894474,0.0,0,0.0,0.0,66.56925159177075,0.0,0.0,2.263074123572381,0.0
1413158408.936692,0.0,0,0.0,0.0,68.71161379988715,0.0,0.0,2.263074123572381,0.0
1413158409.976526,0.0,0,2.2675751981909307,0.0,66.56925159177075,0.0,0.0,2.263074123572381,0.0
1413158411.006756,0.0,0,0.0,0.0,68.71161379988715,0.0,0.0,2.263074123572381,0.0
1413158411.65985,0.0,0.0,0.0,0.0,66.56925159177075,0.0,0.0,2.263074123572381,0.0
1413158412.612526,0.0,0.0,0.0,0.0,68.71161379988715,0.0,0.0,2.263074123572381,0.0
1413158413.611726,0.0,0.0,0.0,0.0,66.56925159177075,2.3664592330029803,0.0,2.263074123572381,0.0
1413158414.603835,0.0,0.0,0.0,0.0,68.71161379988715,0.0,0.0,2.263074123572381,0.0
1413158416.085408,2.2503208881591337,0.0,2.2675751981909307,0.0,66.56925159177075,0.0,0.0,2.263074123572381,0
1413158417.163334,0.0,0.0,0.0,0.0,68.71161379988715,0.0,0.0,2.263074123572381,0
1413158418.254488,0.0,0.0,0.0,0.0,66.56925159177075,0.0,0.0,2.263074123572381,0
1413158419.333551,0.0,0.0,0.0,0.0,68.71161379988715,0.0,0.0,0.0,0
1413158420.415673,0.0,0.0,0.0,0.0,66.56925159177075,0.0,0.0,2.263074123572381,0
1413158421.459502,0.0,0.0,2.2675751981909307,0.0,68.71161379988715,0.0,0,2.263074123572381,0
1413158422.507839,0.0,0.0,0.0,0.0,66.56925159177075,0.0,0,2.263074123572381,0
1413158423.555918,0.0,0.0,0.0,0.0,68.71161379988715,0.0,0,2.263074123572381,0.0
1413158424.589051,0.0,0.0,0.0,0,66.56925159177075,2.3664592330029803,0,2.263074123572381,0.0
1413158425.639134,0.0,0.0,0.0,0,68.71161379988715,0.0,0,2.263074123572381,0.0
1413158426.690179,0.0,0.0,0.0,0,66.56925159177075,0.0,0,2.263074123572381,0.0
1413158427.741978,0.0,0.0,0.0,0,68.71161379988715,0.0,0,0.0,0.0
1413158428.79887,0.0,0.0,2.2675751981909307,0,68.71161379988715,0.0,0.0,2.263074123572381,0.0
1413158429.858155,0.0,0.0,0.0,0,66.56925159177075,0.0,0.0,2.263074123572381,0.0
1413158430.923561,2.2503208881591337,0.0,0.0,0,68.71161379988715,0.0,0.0,2.263074123572381,0.0
1413158431.800675,0.0,0.0,0.0,0.0,66.56925159177075,0.0,0.0,2.263074123572381,0.0
1413158432.528871,0.0,0.0,0.0,0.0,68.71161379988715,0.0,0.0,2.263074123572381,0.0
1413158433.527393,0.0,0.0,0.0,0.0,66.56925159177075,0.0,0.0,2.263074123572381,0.0
1413158434.530353,0.0,0.0,2.2675751981909307,0.0,68.71161379988715,2.3664592330029803,0.0,2.263074123572381,0.0
1413158435.533456,0.0,0.0,0.0,0.0,66.56925159177075,0.0,0.0,2.263074123572381,0.0
1413158436.528624,0.0,0.0,0.0,0.0,68.71161379988715,0.0,0.0,0.0,0.0
1413158437.532633,0.0,0.0,0.0,0.0,66.56925159177075,0.0,0.0,2.263074123572381,0.0
1413158438.531964,0.0,0.0,0.0,0.0,68.71161379988715,0.0,0.0,2.263074123572381,0.0
1413158439.535583,0.0,0.0,0.0,0.0,66.56925159177075,0.0,0.0,2.263074123572381,0.0
1413158440.544636,0.0,0.0,2.2675751981909307,0.0,68.71161379988715,0.0,0.0,2.263074123572381,0.0
1413158441.549219,0.0,0.0,0.0,0.0,66.56925159177075,0.0,0.0,2.263074123572381,0.0
1413158442.533277,2.2503208881591337,0.0,0.0,0.0,66.56925159177075,0.0,0.0,2.263074123572381,0.0
1413158443.546336,0.0,0.0,0.0,0.0,68.71161379988715,0.0,0.0,2.263074123572381,0.0
1413158444.541487,0.0,0.0,0.0,0.0,66.56925159177075,0.0,0.0,0.0,0.0
1413158445.983386,0.0,0.0,0.0,0.0,68.71161379988715,0.0,0,2.263074123572381,0.0
1413158447.020554,0.0,0.0,0.0,0.0,66.56925159177075,0.0,0,2.263074123572381,0.0
1413158448.057058,0.0,0.0,0.0,0.0,68.71161379988715,2.3664592330029803,0,2.263074123572381,0.0
1413158449.089029,0.0,0.0,2.2675751981909307,0.0,66.56925159177075,0.0,0,2.263074123572381,0.0
1413158450.13829,0.0,0.0,0.0,0.0,68.71161379988715,0.0,0,2.263074123572381,0.0
1413158451.187468,0.0,0.0,0.0,0.0,66.56925159177075,0.0,0,2.263074123572381,0.0
1413158452.232461,0.0,0.0,0.0,0.0,66.56925159177075,0.0,0,0.0,0.0
1413158453.108408,0.0,0.0,0.0,0.0,68.71161379988715,0.0,0.0,2.263074123572381,0.0
1413158454.41355,0.0,0.0,0.0,0,66.56925159177075,0.0,0.0,2.263074123572381,0
1413158455.579705,0.0,0.0,2.2675751981909307,0,68.71161379988715,0.0,0.0,2.263074123572381,0
1413158456.746792,0.0,0.0,0.0,0,66.56925159177075,0.0,0.0,2.263074123572381,0
